Fund Slug,Company Slug,Round,Round Date,Lead,Source URL,Source Date,Scraping Method Used
kiva-refugee-investment-fund,teledata-ict,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,agora-microfinance-zambia,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,turkish-grameen-microfinance-program-tgmp,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fansoto,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,south-pacific-business-development-spbd-vanuatu,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,women-s-micro-bank-wmb,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,lewa-wildlife-conservancy,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,impact-hub,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,farmerline,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,hilltribe-organics-limited,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,banco-do-povo-credito-solidario,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,dr-bronner-s-serendipalm,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,cocafcal,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,kepler,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,together-association-for-development-and-environment-tade,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,south-pacific-business-development-spbd-solomon-islands,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,ibdaa-microfinance,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,programme-d-appui-aux-initiatives-de-developpement-economique-au-kivu-paidek,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,agence-communautaire-pour-le-financement-de-la-micro-entreprise-acfime,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,soluz-honduras,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,eclof-kenya,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,ejido-verde-reserves,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,wedu,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,vahatra,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,escalo-instituto-peruano-de-fomento-educativo,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,habitat-for-humanity-mexico,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,pac,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,kubo-financiero,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,eres-energia-renovable,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,yellow-leaf-hammocks,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,microstart,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fudecosur,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fape,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,esperanza-international-dominican-republic,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,microbanco-confianca-sa,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,south-pacific-business-development-spbd-samoa,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,degas-ghana-ltd,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,quipu-bank,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,zuri-health,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,viwala-s-a-p-i-de-cv,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,awana,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,someone-somewhere,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,dar-proyectos,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,liberia-cocoa-corporation,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,suritex-sac,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,diaspora-co,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,victoria-finance-plc,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,novulis,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,atec-global,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,nilus,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,ilara-health,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fundacion-salvadorena-de-apoyo-integral-fusai,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,altech,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,opportunity-bank-uganda-ltd,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,jibu-tanzania,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,deevabits-green-energy,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,bidhaa-sasa,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,izili-madagascar,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,moringaconnect-inc,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,drinkwell,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,acceso-el-salvador,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,nucafe,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,cacao-de-aroma,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,pomona-impact-foundation,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,uncharted,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,credit-epargne-formation-cefor,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,reseau-de-micro-institutions-de-croissance-de-revenus-rmcr,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,alivio-capital,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,nazava-water-filters,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,sanergy,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,koret-israel-economic-development-funds-kiedf,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,afodenic,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fundacion-pro-mujer,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,symplifica,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,bukapo-digital-sejahtera-pte-ltd,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,cooperativa-agraria-rutas-del-inca,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,novel-farm-limited,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,jasberry-co-ltd,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,motopack-sas-bic,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,balloon-ventures-ltd,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,mp-recicla-s-a-c,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,soluna-energia,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,mbay-mobility-suarl,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,farmworks-agriculture,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,smart-havens-africa,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,al-majmoua,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,albedo-solar-leasing-s-a,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,beeconscious-co-ltd,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,monet-colombia-sas,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,wild-hive-and-company-limited,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,hydrologic-social-enterprise-co-ltd,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,tapeffect-co,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,good-nature-agro-products-limited,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,jackfruit-finance,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,solenium-sas,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,farm-depot,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,brightlife-finca-plus-llc,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,verqor,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,evergreen-agro-granadas-del-sur,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,mpower-ventures-ag,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,izili-cote-d-ivoire,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,tivwane-money-solution,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,burlap-barrel,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,aflore,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,coldhubs,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,mountain-harvest,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fisd-finance-for-agriculture-development-fifad,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,kuli-kuli,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,cherehani-africa,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,yikri,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,african-clean-energy-ace,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,palmis-mikwofinans-sosyal,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,burn-manufacturing,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,maharishi-education-for-invincibility-trust,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
mercy-corps-ventures,wasoko,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,verqor,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,vasham,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,umoja,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,turaco,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,tolbi,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,tappi,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,stable-foods,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,seabex,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,satellitesonfire,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,pula-advisors,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,poweredbypeople,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,yourpower,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,popularpower,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,poasbioenergy,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,payhippo,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,openforestprotocol,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,oko,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,ndovu,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,microrisk,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,meridia,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,mazaohub,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,liftit,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,kwanzatukule,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,kofa,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,kalpayfinancials,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,imalipay,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,ignitia,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,harvesting,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,goldfinch,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,floodbase,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,fibrazo,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,epoch,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,ejara,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,completefarmer,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,cinch-markets-ltd,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,boost,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,bloomscapital,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,bitmama,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,arifu,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,aquarech,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,agrails,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,agriaku,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
mercy-corps-ventures,abacocapital,unknown,,unknown,https://www.mercycorpsventures.com/fund-1-evergreen-fund,2026-04-29,fund_portfolio_scraper_MercyCorpsVentures
truvalu-business-booster-fund,mesa-baja,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,micro-enterprise-development-at-ashshash,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,farmworks-transforming-agriculture-empowering-communities,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,gender-lens-investing-in-bangladesh,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,byets-empowering-bangladeshi-youth,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,yep-kenya,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,access-to-green-finance-for-smes,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,growpact-kenya,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,sevi,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,camino-ruiz,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,del-huerto-colombia,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,kick-off-2023-gender-lens-investing-in-bangladesh,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,business-finance-for-the-poor,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,be-skillful-bangladesh-phase-ii,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,pomario-colombia,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,cacao-pacifico-colombia,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,ndivisi-kenya,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,cocina-soluciones,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,covid-recovery-bangladesh,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,ruta-de-chocolate-colombia,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,biniyog-briddhi,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
truvalu-business-booster-fund,natur-bolivia,unknown,,unknown,https://truvalu-group.com/portfolio/,2026-04-29,fund_portfolio_scraper_Truvalu
